hour,day_of_week,month,is_weekend,is_holiday,weather_code,road_type_enc,road_type,incident,base_capacity,congestion_pct,travel_mult
13,0,8,0,0,1,1,city,0,70,49.7,1.782
13,0,8,0,0,1,2,bypass,0,85,41.7,1.656
14,0,8,0,0,0,0,highway,0,100,55.0,1.825
14,0,8,0,0,0,1,city,0,70,56.4,1.845
14,0,8,0,0,0,2,bypass,0,85,39.9,1.599
15,0,8,0,0,1,0,highway,0,100,32.2,1.508
15,0,8,0,0,1,1,city,0,70,36.3,1.572
15,0,8,0,0,1,2,bypass,0,85,31.1,1.489
16,0,8,0,0,1,0,highway,0,100,27.0,1.426
16,0,8,0,0,1,1,city,0,70,27.2,1.429
16,0,8,0,0,1,2,bypass,0,85,15.2,1.24
17,0,8,0,0,0,0,highway,0,100,72.4,2.086
17,0,8,0,0,0,1,city,0,70,80.4,2.206
17,0,8,0,0,0,2,bypass,0,85,57.5,1.862
18,0,8,0,0,1,0,highway,0,100,80.1,2.262
18,0,8,0,0,1,1,city,0,70,89.1,2.403
18,0,8,0,0,1,2,bypass,0,85,71.9,2.133
19,0,8,0,0,2,0,highway,0,100,96.0,2.945
19,0,8,0,0,2,1,city,0,70,95.5,2.934
19,0,8,0,0,2,2,bypass,0,85,84.4,2.708
20,0,8,0,0,0,0,highway,0,100,60.6,1.91
20,0,8,0,0,0,1,city,0,70,63.6,1.954
20,0,8,0,0,0,2,bypass,0,85,56.4,1.846
21,0,8,0,0,1,0,highway,0,100,34.2,1.539
21,0,8,0,0,1,1,city,0,70,37.4,1.589
21,0,8,0,0,1,2,bypass,0,85,28.0,1.442
22,0,8,0,0,1,0,highway,0,100,37.5,1.59
22,0,8,0,0,1,1,city,0,70,45.7,1.719
22,0,8,0,0,1,2,bypass,0,85,31.0,1.488
23,0,8,0,0,1,0,highway,0,100,41.5,1.653
23,0,8,0,0,1,1,city,0,70,46.6,1.734
23,0,8,0,0,1,2,bypass,0,85,34.2,1.539
0,1,8,0,0,2,0,highway,0,100,16.0,1.325
0,1,8,0,0,2,1,city,0,70,18.3,1.371
0,1,8,0,0,2,2,bypass,0,85,10.8,1.22
1,1,8,0,0,1,0,highway,0,100,2.0,1.032
1,1,8,0,0,1,1,city,0,70,2.0,1.032
1,1,8,0,0,1,2,bypass,0,85,2.8,1.045
2,1,8,0,0,1,0,highway,0,100,12.5,1.197
2,1,8,0,0,1,1,city,0,70,8.8,1.139
2,1,8,0,0,1,2,bypass,0,85,9.3,1.147
3,1,8,0,0,0,0,highway,0,100,6.0,1.09
3,1,8,0,0,0,1,city,0,70,2.8,1.042
3,1,8,0,0,0,2,bypass,0,85,6.1,1.092
4,1,8,0,0,1,0,highway,0,100,2.2,1.035
4,1,8,0,0,1,1,city,0,70,2.0,1.032
4,1,8,0,0,1,2,bypass,0,85,4.8,1.076
5,1,8,0,0,1,0,highway,0,100,9.6,1.151
5,1,8,0,0,1,1,city,0,70,5.5,1.087
5,1,8,0,0,1,2,bypass,0,85,2.0,1.032
6,1,8,0,0,0,0,highway,0,100,30.7,1.461
6,1,8,0,0,0,1,city,0,70,34.4,1.515
6,1,8,0,0,0,2,bypass,0,85,24.7,1.37
7,1,8,0,0,1,0,highway,0,100,41.5,1.654
7,1,8,0,0,1,1,city,0,70,39.8,1.626
7,1,8,0,0,1,2,bypass,0,85,36.2,1.57
8,1,8,0,0,2,0,highway,0,100,72.8,2.475
8,1,8,0,0,2,1,city,0,70,83.4,2.689
8,1,8,0,0,2,2,bypass,0,85,62.8,2.271
9,1,8,0,0,1,0,highway,0,100,80.2,2.263
9,1,8,0,0,1,1,city,0,70,85.4,2.345
9,1,8,0,0,1,2,bypass,0,85,67.2,2.058
10,1,8,0,0,1,0,highway,0,100,75.5,2.19
10,1,8,0,0,1,1,city,0,70,82.4,2.298
10,1,8,0,0,1,2,bypass,0,85,68.6,2.081
11,1,8,0,0,2,0,highway,0,100,22.0,1.445
11,1,8,0,0,2,1,city,0,70,17.8,1.361
11,1,8,0,0,2,2,bypass,0,85,15.7,1.319
12,1,8,0,0,2,0,highway,0,100,75.7,2.534
12,1,8,0,0,2,1,city,0,70,83.1,2.683
12,1,8,0,0,2,2,bypass,0,85,68.0,2.377
13,1,8,0,0,1,0,highway,0,100,50.7,1.798
13,1,8,0,0,1,1,city,0,70,65.3,2.029
13,1,8,0,0,1,2,bypass,0,85,49.9,1.787
14,1,8,0,0,2,0,highway,0,100,61.8,2.252
14,1,8,0,0,2,1,city,0,70,74.6,2.51
14,1,8,0,0,2,2,bypass,0,85,59.6,2.207
15,1,8,0,0,2,0,highway,0,100,49.1,1.995
15,1,8,0,0,2,1,city,0,70,52.7,2.067
15,1,8,0,0,2,2,bypass,0,85,37.0,1.749
16,1,8,0,0,1,0,highway,0,100,33.4,1.526
16,1,8,0,0,1,1,city,0,70,32.6,1.514
16,1,8,0,0,1,2,bypass,0,85,22.4,1.353
17,1,8,0,0,1,0,highway,0,100,90.0,2.417
17,1,8,0,0,1,1,city,0,70,98.0,2.543
17,1,8,0,0,1,2,bypass,0,85,75.7,2.192
18,1,8,0,0,1,0,highway,0,100,79.1,2.246
18,1,8,0,0,1,1,city,0,70,87.0,2.371
18,1,8,0,0,1,2,bypass,0,85,61.1,1.962
19,1,8,0,0,2,0,highway,0,100,97.1,2.967
19,1,8,0,0,2,1,city,0,70,97.9,2.982
19,1,8,0,0,2,2,bypass,0,85,98.0,2.985
20,1,8,0,0,1,0,highway,0,100,90.7,2.428
20,1,8,0,0,1,1,city,0,70,98.0,2.543
20,1,8,0,0,1,2,bypass,0,85,81.0,2.276
21,1,8,0,0,0,0,highway,0,100,24.5,1.367
21,1,8,0,0,0,1,city,0,70,26.5,1.398
21,1,8,0,0,0,2,bypass,0,85,20.8,1.312
22,1,8,0,0,2,0,highway,0,100,36.1,1.732
22,1,8,0,0,2,1,city,0,70,44.7,1.905
22,1,8,0,0,2,2,bypass,0,85,32.6,1.661
23,1,8,0,0,1,0,highway,0,100,36.1,1.568
23,1,8,0,0,1,1,city,0,70,42.8,1.674
23,1,8,0,0,1,2,bypass,0,85,30.1,1.474
0,2,8,0,0,0,0,highway,0,100,2.0,1.03
0,2,8,0,0,0,1,city,0,70,8.9,1.134
0,2,8,0,0,0,2,bypass,0,85,7.0,1.106
1,2,8,0,0,1,0,highway,0,100,2.0,1.032
1,2,8,0,0,1,1,city,0,70,6.6,1.105
1,2,8,0,0,1,2,bypass,0,85,3.9,1.061
2,2,8,0,0,1,0,highway,0,100,8.4,1.132
2,2,8,0,0,1,1,city,0,70,7.7,1.122
2,2,8,0,0,1,2,bypass,0,85,2.9,1.045
3,2,8,0,0,2,0,highway,0,100,13.3,1.269
3,2,8,0,0,2,1,city,0,70,17.9,1.362
3,2,8,0,0,2,2,bypass,0,85,11.3,1.228
4,2,8,0,0,0,0,highway,0,100,5.1,1.077
4,2,8,0,0,0,1,city,0,70,12.8,1.192
4,2,8,0,0,0,2,bypass,0,85,6.0,1.091
5,2,8,0,0,2,0,highway,0,100,4.9,1.098
5,2,8,0,0,2,1,city,0,70,7.7,1.155
5,2,8,0,0,2,2,bypass,0,85,5.5,1.111
6,2,8,0,0,1,0,highway,0,100,33.1,1.521
6,2,8,0,0,1,1,city,0,70,44.2,1.696
6,2,8,0,0,1,2,bypass,0,85,35.8,1.563
7,2,8,0,0,0,0,highway,0,100,26.6,1.398
7,2,8,0,0,0,1,city,0,70,34.6,1.519
7,2,8,0,0,0,2,bypass,0,85,20.8,1.312
8,2,8,0,0,2,0,highway,0,100,67.0,2.356
8,2,8,0,0,2,1,city,0,70,81.4,2.649
8,2,8,0,0,2,2,bypass,0,85,58.3,2.181
9,2,8,0,0,1,0,highway,0,100,68.1,2.072
9,2,8,0,0,1,1,city,0,70,74.6,2.175
9,2,8,0,0,1,2,bypass,0,85,60.5,1.954
10,2,8,0,0,0,0,highway,0,100,82.0,2.229
10,2,8,0,0,0,1,city,0,70,92.0,2.381
10,2,8,0,0,0,2,bypass,0,85,70.6,2.059
11,2,8,0,0,1,0,highway,0,100,28.4,1.448
11,2,8,0,0,1,1,city,0,70,37.3,1.588
11,2,8,0,0,1,2,bypass,0,85,27.0,1.425
12,2,8,0,0,2,0,highway,0,100,71.3,2.444
12,2,8,0,0,2,1,city,0,70,79.5,2.61
12,2,8,0,0,2,2,bypass,0,85,65.4,2.324
13,2,8,0,0,1,0,highway,0,100,48.0,1.756
13,2,8,0,0,1,1,city,0,70,48.0,1.757
13,2,8,0,0,1,2,bypass,0,85,39.4,1.62
14,2,8,0,0,0,0,highway,0,100,49.1,1.737
14,2,8,0,0,0,1,city,0,70,57.2,1.859
14,2,8,0,0,0,2,bypass,0,85,43.0,1.644
15,2,8,0,0,0,0,highway,0,100,27.7,1.415
15,2,8,0,0,0,1,city,0,70,30.2,1.453
15,2,8,0,0,0,2,bypass,0,85,20.7,1.31
16,2,8,0,0,0,0,highway,1,100,28.7,1.43
16,2,8,0,0,0,1,city,1,70,35.6,1.534
16,2,8,0,0,0,2,bypass,1,85,24.9,1.373
17,2,8,0,0,2,0,highway,0,100,98.0,2.985
17,2,8,0,0,2,1,city,0,70,97.4,2.973
17,2,8,0,0,2,2,bypass,0,85,91.5,2.852
18,2,8,0,0,1,0,highway,0,100,98.0,2.543
18,2,8,0,0,1,1,city,0,70,98.0,2.543
18,2,8,0,0,1,2,bypass,0,85,80.1,2.261
19,2,8,0,0,0,0,highway,0,100,71.5,2.072
19,2,8,0,0,0,1,city,0,70,74.5,2.118
19,2,8,0,0,0,2,bypass,0,85,53.4,1.801
20,2,8,0,0,0,0,highway,0,100,79.1,2.186
20,2,8,0,0,0,1,city,0,70,81.7,2.225
20,2,8,0,0,0,2,bypass,0,85,66.5,1.998
21,2,8,0,0,1,0,highway,0,100,34.6,1.545
21,2,8,0,0,1,1,city,0,70,43.5,1.685
21,2,8,0,0,1,2,bypass,0,85,32.6,1.513
22,2,8,0,0,2,0,highway,0,100,42.1,1.852
22,2,8,0,0,2,1,city,0,70,50.6,2.024
22,2,8,0,0,2,2,bypass,0,85,37.5,1.758
23,2,8,0,0,1,0,highway,0,100,54.9,1.864
23,2,8,0,0,1,1,city,0,70,52.9,1.833
23,2,8,0,0,1,2,bypass,0,85,46.7,1.736
0,3,8,0,0,2,0,highway,0,100,7.1,1.143
0,3,8,0,0,2,1,city,0,70,7.9,1.16
0,3,8,0,0,2,2,bypass,0,85,5.2,1.106
1,3,8,0,0,1,0,highway,0,100,3.7,1.058
1,3,8,0,0,1,1,city,0,70,12.0,1.189
1,3,8,0,0,1,2,bypass,0,85,7.8,1.123
2,3,8,0,0,0,0,highway,0,100,12.1,1.181
2,3,8,0,0,0,1,city,0,70,9.0,1.135
2,3,8,0,0,0,2,bypass,0,85,5.8,1.087
3,3,8,0,0,2,0,highway,0,100,4.5,1.091
3,3,8,0,0,2,1,city,0,70,10.0,1.203
3,3,8,0,0,2,2,bypass,0,85,7.8,1.158
4,3,8,0,0,1,0,highway,0,100,12.2,1.192
4,3,8,0,0,1,1,city,0,70,13.1,1.207
4,3,8,0,0,1,2,bypass,0,85,5.9,1.093
5,3,8,0,0,2,0,highway,0,100,16.5,1.335
5,3,8,0,0,2,1,city,0,70,13.9,1.282
5,3,8,0,0,2,2,bypass,0,85,11.2,1.226
6,3,8,0,0,2,0,highway,0,100,58.1,2.176
6,3,8,0,0,2,1,city,0,70,63.8,2.292
6,3,8,0,0,2,2,bypass,0,85,52.8,2.068
7,3,8,0,0,0,0,highway,0,100,28.5,1.428
7,3,8,0,0,0,1,city,0,70,41.9,1.629
7,3,8,0,0,0,2,bypass,0,85,31.0,1.465
8,3,8,0,0,0,0,highway,0,100,68.6,2.03
8,3,8,0,0,0,1,city,0,70,76.0,2.139
8,3,8,0,0,0,2,bypass,0,85,61.7,1.926
9,3,8,0,0,2,0,highway,0,100,96.5,2.954
9,3,8,0,0,2,1,city,0,70,96.0,2.945
9,3,8,0,0,2,2,bypass,0,85,91.7,2.856
10,3,8,0,0,0,0,highway,0,100,73.2,2.098
10,3,8,0,0,0,1,city,0,70,79.6,2.195
10,3,8,0,0,0,2,bypass,0,85,65.5,1.983
11,3,8,0,0,0,0,highway,0,100,22.9,1.344
11,3,8,0,0,0,1,city,0,70,29.4,1.441
11,3,8,0,0,0,2,bypass,0,85,19.6,1.293
12,3,8,0,0,0,0,highway,0,100,45.9,1.689
12,3,8,0,0,0,1,city,0,70,49.8,1.748
12,3,8,0,0,0,2,bypass,0,85,26.6,1.399
13,3,8,0,0,0,0,highway,0,100,69.3,2.039
13,3,8,0,0,0,1,city,0,70,79.6,2.194
13,3,8,0,0,0,2,bypass,0,85,55.5,1.832
14,3,8,0,0,2,0,highway,0,100,61.4,2.243
14,3,8,0,0,2,1,city,0,70,65.3,2.322
14,3,8,0,0,2,2,bypass,0,85,51.2,2.037
15,3,8,0,0,0,0,highway,0,100,15.5,1.233
15,3,8,0,0,0,1,city,0,70,14.2,1.213
15,3,8,0,0,0,2,bypass,0,85,8.3,1.125
16,3,8,0,0,1,0,highway,0,100,44.7,1.703
16,3,8,0,0,1,1,city,0,70,51.0,1.803
16,3,8,0,0,1,2,bypass,0,85,46.2,1.728
17,3,8,0,0,1,0,highway,0,100,75.0,2.181
17,3,8,0,0,1,1,city,0,70,81.5,2.283
17,3,8,0,0,1,2,bypass,0,85,60.9,1.959
18,3,8,0,0,1,0,highway,0,100,90.2,2.42
18,3,8,0,0,1,1,city,0,70,94.7,2.492
18,3,8,0,0,1,2,bypass,0,85,77.4,2.219
19,3,8,0,0,0,0,highway,0,100,86.2,2.294
19,3,8,0,0,0,1,city,0,70,98.0,2.47
19,3,8,0,0,0,2,bypass,0,85,75.3,2.13
20,3,8,0,0,2,0,highway,0,100,98.0,2.985
20,3,8,0,0,2,1,city,0,70,97.4,2.972
20,3,8,0,0,2,2,bypass,0,85,83.9,2.699
21,3,8,0,0,0,0,highway,0,100,40.3,1.605
21,3,8,0,0,0,1,city,0,70,50.3,1.755
21,3,8,0,0,0,2,bypass,0,85,34.2,1.513
22,3,8,0,0,2,0,highway,0,100,26.2,1.53
22,3,8,0,0,2,1,city,0,70,35.0,1.709
22,3,8,0,0,2,2,bypass,0,85,22.5,1.455
23,3,8,0,0,2,0,highway,0,100,39.2,1.793
23,3,8,0,0,2,1,city,0,70,49.3,1.997
23,3,8,0,0,2,2,bypass,0,85,28.9,1.584
0,4,8,0,0,1,0,highway,0,100,2.0,1.032
0,4,8,0,0,1,1,city,0,70,6.0,1.095
0,4,8,0,0,1,2,bypass,0,85,3.9,1.062
1,4,8,0,0,1,0,highway,0,100,3.4,1.054
1,4,8,0,0,1,1,city,0,70,11.6,1.183
1,4,8,0,0,1,2,bypass,0,85,10.2,1.16
2,4,8,0,0,1,0,highway,0,100,6.6,1.104
2,4,8,0,0,1,1,city,0,70,5.2,1.082
2,4,8,0,0,1,2,bypass,0,85,2.1,1.033
3,4,8,0,0,1,0,highway,1,100,11.3,1.178
3,4,8,0,0,1,1,city,1,70,7.0,1.11
3,4,8,0,0,1,2,bypass,1,85,10.3,1.162
4,4,8,0,0,2,0,highway,0,100,17.6,1.357
4,4,8,0,0,2,1,city,0,70,16.8,1.341
4,4,8,0,0,2,2,bypass,0,85,19.3,1.391
5,4,8,0,0,2,0,highway,0,100,17.1,1.346
5,4,8,0,0,2,1,city,0,70,21.2,1.429
5,4,8,0,0,2,2,bypass,0,85,17.3,1.351
6,4,8,0,0,1,0,highway,0,100,46.7,1.736
6,4,8,0,0,1,1,city,0,70,53.0,1.835
6,4,8,0,0,1,2,bypass,0,85,37.8,1.595
7,4,8,0,0,1,0,highway,0,100,47.5,1.749
7,4,8,0,0,1,1,city,0,70,51.6,1.812
7,4,8,0,0,1,2,bypass,0,85,45.2,1.712
8,4,8,0,0,2,0,highway,0,100,92.0,2.863
8,4,8,0,0,2,1,city,0,70,96.5,2.953
8,4,8,0,0,2,2,bypass,0,85,90.5,2.833
9,4,8,0,0,2,0,highway,0,100,91.6,2.855
9,4,8,0,0,2,1,city,0,70,91.3,2.849
9,4,8,0,0,2,2,bypass,0,85,74.1,2.501
10,4,8,0,0,1,0,highway,0,100,80.5,2.267
10,4,8,0,0,1,1,city,0,70,78.5,2.236
10,4,8,0,0,1,2,bypass,0,85,62.4,1.983
11,4,8,0,0,1,0,highway,0,100,32.5,1.512
11,4,8,0,0,1,1,city,0,70,41.5,1.653
11,4,8,0,0,1,2,bypass,0,85,36.3,1.572
12,4,8,0,0,0,0,highway,0,100,40.9,1.614
12,4,8,0,0,0,1,city,0,70,42.6,1.639
12,4,8,0,0,0,2,bypass,0,85,31.9,1.478
13,4,8,0,0,2,0,highway,1,100,71.8,2.454
13,4,8,0,0,2,1,city,1,70,75.0,2.518
13,4,8,0,0,2,2,bypass,1,85,60.2,2.22
14,4,8,0,0,0,0,highway,0,100,61.2,1.918
14,4,8,0,0,0,1,city,0,70,70.4,2.056
14,4,8,0,0,0,2,bypass,0,85,51.7,1.775
15,4,8,0,0,1,0,highway,0,100,41.8,1.658
15,4,8,0,0,1,1,city,0,70,41.8,1.658
15,4,8,0,0,1,2,bypass,0,85,34.0,1.536
16,4,8,0,0,0,0,highway,0,100,20.6,1.309
16,4,8,0,0,0,1,city,0,70,28.7,1.431
16,4,8,0,0,0,2,bypass,0,85,18.6,1.279
17,4,8,0,0,0,0,highway,0,100,85.1,2.276
17,4,8,0,0,0,1,city,0,70,93.4,2.401
17,4,8,0,0,0,2,bypass,0,85,76.8,2.151
18,4,8,0,0,1,0,highway,0,100,88.1,2.387
18,4,8,0,0,1,1,city,0,70,97.5,2.535
18,4,8,0,0,1,2,bypass,0,85,78.0,2.229
19,4,8,0,0,2,0,highway,0,100,97.1,2.967
19,4,8,0,0,2,1,city,0,70,95.2,2.927
19,4,8,0,0,2,2,bypass,0,85,98.0,2.985
20,4,8,0,0,0,0,highway,0,100,92.2,2.382
20,4,8,0,0,0,1,city,0,70,90.2,2.353
20,4,8,0,0,0,2,bypass,0,85,78.8,2.183
21,4,8,0,0,1,0,highway,0,100,34.1,1.537
21,4,8,0,0,1,1,city,0,70,37.9,1.596
21,4,8,0,0,1,2,bypass,0,85,29.3,1.462
22,4,8,0,0,0,0,highway,0,100,37.4,1.561
22,4,8,0,0,0,1,city,0,70,35.7,1.535
22,4,8,0,0,0,2,bypass,0,85,34.5,1.517
23,4,8,0,0,0,0,highway,0,100,27.1,1.407
23,4,8,0,0,0,1,city,0,70,35.8,1.537
23,4,8,0,0,0,2,bypass,0,85,22.7,1.34
0,5,8,1,0,1,0,highway,0,100,20.0,1.316
0,5,8,1,0,1,1,city,0,70,17.7,1.278
0,5,8,1,0,1,2,bypass,0,85,16.3,1.257
1,5,8,1,0,1,0,highway,0,100,13.8,1.218
1,5,8,1,0,1,1,city,0,70,20.7,1.326
1,5,8,1,0,1,2,bypass,0,85,16.7,1.263
2,5,8,1,0,0,0,highway,0,100,10.4,1.157
2,5,8,1,0,0,1,city,0,70,14.8,1.221
2,5,8,1,0,0,2,bypass,0,85,6.0,1.09
3,5,8,1,0,1,0,highway,0,100,30.7,1.484
3,5,8,1,0,1,1,city,0,70,32.2,1.507
3,5,8,1,0,1,2,bypass,0,85,25.1,1.396
4,5,8,1,0,0,0,highway,0,100,15.7,1.236
4,5,8,1,0,0,1,city,0,70,11.1,1.167
4,5,8,1,0,0,2,bypass,0,85,7.9,1.118
5,5,8,1,0,1,0,highway,0,100,23.0,1.362
5,5,8,1,0,1,1,city,0,70,19.6,1.309
5,5,8,1,0,1,2,bypass,0,85,18.0,1.284
6,5,8,1,0,2,0,highway,1,100,23.1,1.467
6,5,8,1,0,2,1,city,1,70,24.1,1.489
6,5,8,1,0,2,2,bypass,1,85,20.5,1.415
7,5,8,1,0,2,0,highway,0,100,20.4,1.412
7,5,8,1,0,2,1,city,0,70,20.0,1.404
7,5,8,1,0,2,2,bypass,0,85,19.2,1.389
8,5,8,1,0,1,0,highway,0,100,8.2,1.13
8,5,8,1,0,1,1,city,0,70,12.1,1.191
8,5,8,1,0,1,2,bypass,0,85,7.1,1.111
9,5,8,1,0,1,0,highway,0,100,16.1,1.254
9,5,8,1,0,1,1,city,0,70,22.1,1.347
9,5,8,1,0,1,2,bypass,0,85,10.5,1.165
10,5,8,1,0,2,0,highway,0,100,32.5,1.658
10,5,8,1,0,2,1,city,0,70,46.3,1.937
10,5,8,1,0,2,2,bypass,0,85,35.1,1.711
11,5,8,1,0,0,0,highway,0,100,49.0,1.736
11,5,8,1,0,0,1,city,0,70,50.2,1.753
11,5,8,1,0,0,2,bypass,0,85,39.7,1.596
12,5,8,1,0,2,0,highway,0,100,50.0,2.012
12,5,8,1,0,2,1,city,0,70,51.6,2.045
12,5,8,1,0,2,2,bypass,0,85,43.1,1.872
13,5,8,1,0,2,0,highway,0,100,55.6,2.127
13,5,8,1,0,2,1,city,0,70,70.9,2.436
13,5,8,1,0,2,2,bypass,0,85,47.4,1.96
14,5,8,1,0,0,0,highway,0,100,33.9,1.508
14,5,8,1,0,0,1,city,0,70,29.9,1.448
14,5,8,1,0,0,2,bypass,0,85,32.7,1.49
15,5,8,1,0,0,0,highway,0,100,21.8,1.328
15,5,8,1,0,0,1,city,0,70,28.6,1.43
15,5,8,1,0,0,2,bypass,0,85,20.6,1.309
16,5,8,1,0,2,0,highway,0,100,8.8,1.178
16,5,8,1,0,2,1,city,0,70,14.2,1.287
16,5,8,1,0,2,2,bypass,0,85,12.3,1.249
17,5,8,1,0,1,0,highway,0,100,17.9,1.282
17,5,8,1,0,1,1,city,0,70,25.2,1.397
17,5,8,1,0,1,2,bypass,0,85,15.4,1.243
18,5,8,1,0,0,0,highway,0,100,57.7,1.865
18,5,8,1,0,0,1,city,0,70,62.9,1.943
18,5,8,1,0,0,2,bypass,0,85,45.2,1.678
19,5,8,1,0,0,0,highway,0,100,49.1,1.736
19,5,8,1,0,0,1,city,0,70,52.6,1.789
19,5,8,1,0,0,2,bypass,0,85,38.1,1.571
20,5,8,1,0,1,0,highway,0,100,36.8,1.58
20,5,8,1,0,1,1,city,0,70,46.2,1.728
20,5,8,1,0,1,2,bypass,0,85,37.7,1.593
21,5,8,1,0,1,0,highway,0,100,53.5,1.843
21,5,8,1,0,1,1,city,0,70,59.5,1.937
21,5,8,1,0,1,2,bypass,0,85,46.4,1.73
22,5,8,1,0,2,0,highway,0,100,76.9,2.557
22,5,8,1,0,2,1,city,0,70,77.8,2.575
22,5,8,1,0,2,2,bypass,0,85,67.7,2.371
23,5,8,1,0,2,0,highway,0,100,12.8,1.259
23,5,8,1,0,2,1,city,0,70,18.8,1.381
23,5,8,1,0,2,2,bypass,0,85,11.5,1.233
0,6,8,1,0,0,0,highway,0,100,6.8,1.103
0,6,8,1,0,0,1,city,0,70,15.2,1.228
0,6,8,1,0,0,2,bypass,0,85,7.6,1.115
1,6,8,1,0,1,0,highway,0,100,10.3,1.163
1,6,8,1,0,1,1,city,0,70,17.9,1.282
1,6,8,1,0,1,2,bypass,0,85,13.5,1.212
2,6,8,1,0,1,0,highway,0,100,9.9,1.156
2,6,8,1,0,1,1,city,0,70,15.7,1.248
2,6,8,1,0,1,2,bypass,0,85,8.6,1.136
3,6,8,1,0,1,0,highway,0,100,9.1,1.143
3,6,8,1,0,1,1,city,0,70,12.9,1.203
3,6,8,1,0,1,2,bypass,0,85,9.8,1.155
4,6,8,1,0,0,0,highway,0,100,23.2,1.348
4,6,8,1,0,0,1,city,0,70,22.3,1.335
4,6,8,1,0,0,2,bypass,0,85,16.3,1.245
5,6,8,1,0,2,0,highway,0,100,22.7,1.459
5,6,8,1,0,2,1,city,0,70,16.2,1.327
5,6,8,1,0,2,2,bypass,0,85,16.1,1.326
6,6,8,1,0,2,0,highway,0,100,17.2,1.347
6,6,8,1,0,2,1,city,0,70,18.3,1.371
6,6,8,1,0,2,2,bypass,0,85,18.3,1.371
7,6,8,1,0,1,0,highway,0,100,2.0,1.032
7,6,8,1,0,1,1,city,0,70,2.0,1.032
7,6,8,1,0,1,2,bypass,0,85,2.0,1.032
8,6,8,1,0,1,0,highway,0,100,22.5,1.355
8,6,8,1,0,1,1,city,0,70,26.7,1.421
8,6,8,1,0,1,2,bypass,0,85,22.4,1.352
9,6,8,1,0,0,0,highway,0,100,13.1,1.196
9,6,8,1,0,0,1,city,0,70,14.0,1.21
9,6,8,1,0,0,2,bypass,0,85,9.6,1.143
10,6,8,1,0,1,0,highway,0,100,49.9,1.786
10,6,8,1,0,1,1,city,0,70,51.3,1.808
10,6,8,1,0,1,2,bypass,0,85,36.4,1.573
11,6,8,1,0,1,0,highway,0,100,39.4,1.62
11,6,8,1,0,1,1,city,0,70,42.0,1.662
11,6,8,1,0,1,2,bypass,0,85,35.3,1.557
12,6,8,1,0,1,0,highway,0,100,48.5,1.764
12,6,8,1,0,1,1,city,0,70,52.5,1.827
12,6,8,1,0,1,2,bypass,0,85,40.5,1.638
13,6,8,1,0,2,0,highway,0,100,46.6,1.943
13,6,8,1,0,2,1,city,0,70,45.4,1.919
13,6,8,1,0,2,2,bypass,0,85,42.3,1.856
14,6,8,1,0,1,0,highway,0,100,35.5,1.559
14,6,8,1,0,1,1,city,0,70,40.3,1.634
14,6,8,1,0,1,2,bypass,0,85,36.9,1.582
15,6,8,1,0,1,0,highway,0,100,14.3,1.225
15,6,8,1,0,1,1,city,0,70,8.1,1.127
15,6,8,1,0,1,2,bypass,0,85,13.9,1.218
16,6,8,1,0,2,0,highway,0,100,21.7,1.439
16,6,8,1,0,2,1,city,0,70,22.7,1.46
16,6,8,1,0,2,2,bypass,0,85,14.6,1.296
17,6,8,1,0,0,0,highway,0,100,8.8,1.132
17,6,8,1,0,0,1,city,0,70,11.8,1.177
17,6,8,1,0,0,2,bypass,0,85,5.8,1.087
18,6,8,1,0,1,0,highway,0,100,49.0,1.771
18,6,8,1,0,1,1,city,0,70,53.0,1.835
18,6,8,1,0,1,2,bypass,0,85,42.6,1.671
19,6,8,1,0,1,0,highway,0,100,40.3,1.634
19,6,8,1,0,1,1,city,0,70,49.9,1.786
19,6,8,1,0,1,2,bypass,0,85,41.0,1.645
20,6,8,1,0,1,0,highway,1,100,70.8,2.115
20,6,8,1,0,1,1,city,1,70,75.9,2.196
20,6,8,1,0,1,2,bypass,1,85,58.9,1.928
21,6,8,1,0,2,0,highway,0,100,61.8,2.25
21,6,8,1,0,2,1,city,0,70,71.1,2.439
21,6,8,1,0,2,2,bypass,0,85,56.5,2.143
22,6,8,1,0,1,0,highway,0,100,62.6,1.985
22,6,8,1,0,1,1,city,0,70,70.5,2.111
22,6,8,1,0,1,2,bypass,0,85,59.3,1.934
23,6,8,1,0,2,0,highway,0,100,13.4,1.27
23,6,8,1,0,2,1,city,0,70,17.6,1.357
23,6,8,1,0,2,2,bypass,0,85,13.0,1.264
0,0,8,0,0,1,0,highway,0,100,4.2,1.066
0,0,8,0,0,1,1,city,0,70,5.6,1.088
0,0,8,0,0,1,2,bypass,0,85,2.0,1.032
1,0,8,0,0,1,0,highway,0,100,11.1,1.176
1,0,8,0,0,1,1,city,0,70,13.9,1.218
1,0,8,0,0,1,2,bypass,0,85,13.1,1.206
2,0,8,0,0,2,0,highway,0,100,16.9,1.342
2,0,8,0,0,2,1,city,0,70,10.8,1.218
2,0,8,0,0,2,2,bypass,0,85,15.4,1.312
3,0,8,0,0,0,0,highway,0,100,7.6,1.115
3,0,8,0,0,0,1,city,0,70,5.6,1.083
3,0,8,0,0,0,2,bypass,0,85,9.4,1.141
4,0,8,0,0,0,0,highway,0,100,17.9,1.268
4,0,8,0,0,0,1,city,0,70,15.5,1.233
4,0,8,0,0,0,2,bypass,0,85,10.3,1.154
5,0,8,0,0,1,0,highway,0,100,5.2,1.082
